CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2226,IPC,379,1,1
2227,IPC,457,1,1
2228,BNS,109,1,1
2229,MV,134,1,1
2230,IPC,379,1,1
2231,IPC,468,1,1
2232,BNS,115,1,1
2233,IT,66D,1,1
2234,IPC,379,1,1
2235,IPC,354,1,1
2236,IPC,307,1,1
2237,IT,66D,1,1
2238,IPC,323,1,1
2239,IPC,379,1,1
2240,IPC,420,1,1
2241,IT,67,1,1
2242,IPC,354,1,1
2243,IT,66C,1,1
2244,IPC,379,1,1
2245,IT,66C,1,1
2246,IT,66D,1,1
2247,IT,67,1,1
2248,IPC,354,1,1
2249,IPC,420,1,1
2250,IT,66C,1,1
2251,IPC,323,1,1
2252,IT,67,1,1
2253,BNS,115,1,1
2254,BNS,331,1,1
2255,IT,66D,1,1
2256,IPC,468,1,1
2257,MV,134,1,1
2258,IPC,379,1,1
2259,IPC,457,1,1
2260,IPC,354,1,1
2261,IPC,457,1,1
2262,MV,134,1,1
2263,NDPS,21,1,1
2264,BNS,336,1,1
2265,IT,66C,1,1
2266,IT,66D,1,1
2267,IPC,420,1,1
2268,IPC,323,1,1
2269,IPC,323,1,1
2270,IT,66D,1,1
2271,IPC,354,1,1
2272,IT,67,1,1
2273,IT,66D,1,1
2274,IPC,323,1,1
2275,BNS,115,1,1
2276,NDPS,20,1,1
2277,IT,66D,1,1
2278,IPC,323,1,1
2279,IPC,468,1,1
2280,IPC,379,1,1
2281,BNS,303,1,1
2282,IPC,420,1,1
2283,BNS,115,1,1
2284,BNS,115,1,1
2285,BNS,303,1,1
2286,IPC,307,1,1
2287,IT,66D,1,1
2288,IT,66D,1,1
2289,BNS,303,1,1
2290,IPC,379,1,1
2291,IT,66D,1,1
2292,BNS,109,1,1
2293,BNS,309,1,1
2294,MV,134,1,1
2295,IT,66D,1,1
2296,BNS,303,1,1
2297,IT,66C,1,1
2298,BNS,137,1,1
2299,IPC,379,1,1
2300,IT,67,1,1
2301,IT,66D,1,1
2302,IPC,392,1,1
2303,BNS,303,1,1
2304,NDPS,20,1,1
2305,IPC,379,1,1
2306,BNS,115,1,1
2307,BNS,303,1,1
2308,IPC,379,1,1
2309,IPC,302,1,1
2310,IT,66D,1,1
2311,IPC,379,1,1
2312,IPC,468,1,1
2313,IT,66C,1,1
2314,NDPS,20,1,1
2315,IPC,323,1,1
2316,BNS,331,1,1
2317,BNS,303,1,1
2318,IT,66C,1,1
2319,IPC,323,1,1
2320,IT,66D,1,1
2321,NDPS,20,1,1
2322,IPC,379,1,1
2323,IPC,323,1,1
2324,IPC,323,1,1
2325,IPC,323,1,1
2326,MV,134,1,1
2327,IT,66D,1,1
2328,IT,66D,1,1
2329,IT,66D,1,1
2330,IPC,323,1,1
2331,BNS,303,1,1
2332,BNS,336,1,1
2333,IT,66D,1,1
2334,IPC,468,1,1
2335,IPC,457,1,1
2336,IPC,392,1,1
2337,MV,134,1,1
2338,IT,66D,1,1
2339,IPC,392,1,1
2340,IPC,457,1,1
2341,MV,134,1,1
2342,IPC,379,1,1
2343,MV,134,1,1
2344,BNS,303,1,1
2345,IPC,323,1,1
2346,IPC,363,1,1
2347,BNS,331,1,1
2348,IT,66D,1,1
2349,IT,66C,1,1
2350,MV,134,1,1
2351,IPC,457,1,1
2352,IT,66C,1,1
2353,IPC,323,1,1
2354,IPC,323,1,1
2355,BNS,303,1,1
2356,IT,66D,1,1
2357,IPC,379,1,1
2358,IT,66D,1,1
2359,IPC,468,1,1
2360,IPC,392,1,1
2361,NDPS,21,1,1
2362,IPC,379,1,1
2363,IT,66D,1,1
2364,IT,66D,1,1
2365,IT,66C,1,1
2366,IT,66D,1,1
2367,BNS,331,1,1
2368,IPC,457,1,1
2369,IPC,392,1,1
2370,IPC,323,1,1
2371,BNS,115,1,1
2372,IPC,323,1,1
2373,BNS,115,1,1
2374,BNS,103,1,1
2375,IPC,354,1,1
2376,MV,134,1,1
2377,IPC,379,1,1
2378,IPC,392,1,1
2379,IPC,323,1,1
2380,IT,67,1,1
2381,BNS,318,1,1
2382,IPC,457,1,1
2383,BNS,303,1,1
2384,IPC,420,1,1
2385,IPC,379,1,1
2386,IPC,457,1,1
2387,NDPS,21,1,1
2388,NDPS,20,1,1
2389,IPC,457,1,1
2390,IPC,323,1,1
2391,BNS,303,1,1
2392,IT,66D,1,1
2393,IPC,457,1,1
2394,IPC,457,1,1
2395,IT,66D,1,1
2396,BNS,303,1,1
2397,MV,134,1,1
2398,IT,66D,1,1
2399,BNS,309,1,1
2400,IPC,323,1,1
2401,IT,66D,1,1
2402,NDPS,20,1,1
2403,IPC,457,1,1
2404,IPC,457,1,1
2405,IT,66D,1,1
2406,IT,67,1,1
2407,BNS,115,1,1
2408,IPC,420,1,1
2409,NDPS,21,1,1
2410,IPC,323,1,1
2411,IPC,302,1,1
2412,IPC,323,1,1
2413,IT,66D,1,1
2414,BNS,74,1,1
2415,IT,66D,1,1
2416,IT,66C,1,1
2417,IPC,379,1,1
2418,IT,66D,1,1
2419,BNS,309,1,1
2420,IPC,323,1,1
2421,IPC,379,1,1
2422,IT,66D,1,1
2423,IPC,379,1,1
2424,IPC,420,1,1
2425,IT,66D,1,1
2426,IPC,379,1,1
2427,BNS,303,1,1
2428,IT,66D,1,1
2429,NDPS,20,1,1
2430,IPC,379,1,1
2431,IPC,379,1,1
2432,IPC,379,1,1
2433,BNS,318,1,1
2434,IT,66C,1,1
2435,IT,66C,1,1
2436,IPC,323,1,1
2437,IT,67,1,1
2438,BNS,74,1,1
2439,BNS,303,1,1
2440,BNS,74,1,1
2441,IT,66C,1,1
2442,BNS,115,1,1
2443,IT,66D,1,1
2444,BNS,303,1,1
2445,BNS,309,1,1
2446,MV,134,1,1
2447,BNS,318,1,1
2448,IPC,323,1,1
2449,BNS,303,1,1
2450,IPC,379,1,1
2451,IT,66D,1,1
2452,IPC,392,1,1
2453,BNS,115,1,1
2454,NDPS,21,1,1
2455,IT,66D,1,1
2456,IPC,323,1,1
2457,IT,66C,1,1
2458,NDPS,20,1,1
2459,IT,66C,1,1
2460,BNS,303,1,1
2461,NDPS,21,1,1
2462,IT,66D,1,1
2463,IPC,323,1,1
2464,BNS,115,1,1
2465,NDPS,20,1,1
2466,IPC,420,1,1
2467,IPC,392,1,1
2468,BNS,318,1,1
2469,IT,66C,1,1
2470,BNS,303,1,1
2471,BNS,115,1,1
2472,IPC,392,1,1
2473,IT,66C,1,1
2474,NDPS,21,1,1
2475,IT,66C,1,1
2476,IPC,379,1,1
2477,BNS,303,1,1
2478,IT,66D,1,1
2479,MV,134,1,1
2480,NDPS,20,1,1
2481,BNS,331,1,1
2482,IT,66C,1,1
2483,BNS,74,1,1
2484,IT,66D,1,1
2485,IPC,392,1,1
2486,BNS,115,1,1
2487,MV,134,1,1
2488,IPC,323,1,1
2489,BNS,103,1,1
2490,IT,66C,1,1
2491,IT,66D,1,1
2492,BNS,115,1,1
2493,IPC,307,1,1
2494,BNS,115,1,1
2495,MV,134,1,1
2496,IT,66D,1,1
2497,IPC,363,1,1
2498,NDPS,20,1,1
2499,BNS,309,1,1
2500,BNS,303,1,1
